criterion,max_depth,max_features,min_samples_leaf,min_samples_split,random_state,splitter,score
gini,22,sqrt,2,64,128,best,0.6573333146497508
gini,22,sqrt,2,64,128,random,0.6603564309368438
gini,22,sqrt,2,128,128,best,0.6543006748038335
gini,22,sqrt,2,128,128,random,0.6561604549749988
gini,22,sqrt,2,256,128,best,0.6492847367913801
gini,22,sqrt,2,256,128,random,0.6568087452286496
gini,22,sqrt,4,1,128,best,0.6601050423376957
gini,22,sqrt,4,1,128,random,0.6550785005476291
gini,22,sqrt,4,2,128,best,0.6601050423376957
gini,22,sqrt,4,2,128,random,0.6550785005476291
gini,22,sqrt,4,4,128,best,0.6601050423376957
gini,22,sqrt,4,4,128,random,0.6550785005476291
gini,22,sqrt,4,8,128,best,0.6601050423376957
gini,22,sqrt,4,8,128,random,0.6550785005476291
gini,22,sqrt,4,16,128,best,0.6624882699395704
gini,22,sqrt,4,16,128,random,0.6640668751600455
gini,22,sqrt,4,32,128,best,0.660225918191588
gini,22,sqrt,4,32,128,random,0.6629873666801246
gini,22,sqrt,4,64,128,best,0.660218675109243
gini,22,sqrt,4,64,128,random,0.6632543630584414
gini,22,sqrt,4,128,128,best,0.6586921464152342
gini,22,sqrt,4,128,128,random,0.6610119334403176
gini,22,sqrt,4,256,128,best,0.6556297615809739
gini,22,sqrt,4,256,128,random,0.6565383244711916
gini,22,sqrt,8,1,128,best,0.6547234966805611
gini,22,sqrt,8,1,128,random,0.6580350715869873
gini,22,sqrt,8,2,128,best,0.6547234966805611
gini,22,sqrt,8,2,128,random,0.6580350715869873
gini,22,sqrt,8,4,128,best,0.6547234966805611
gini,22,sqrt,8,4,128,random,0.6580350715869873
gini,22,sqrt,8,8,128,best,0.6547234966805611
gini,22,sqrt,8,8,128,random,0.6580350715869873
gini,22,sqrt,8,16,128,best,0.6547234966805611
gini,22,sqrt,8,16,128,random,0.6580350715869873
gini,22,sqrt,8,32,128,best,0.6625012570668058
gini,22,sqrt,8,32,128,random,0.6626456887404347
gini,22,sqrt,8,64,128,best,0.6604436953999425
gini,22,sqrt,8,64,128,random,0.658276933566926
gini,22,sqrt,8,128,128,best,0.6541650133018446
gini,22,sqrt,8,128,128,random,0.6555899690991666
gini,22,sqrt,8,256,128,best,0.6498145925118353
gini,22,sqrt,8,256,128,random,0.6595030300747902
gini,22,sqrt,16,1,128,best,0.6582273838078607
gini,22,sqrt,16,1,128,random,0.6562673485919045
gini,22,sqrt,16,2,128,best,0.6582273838078607
gini,22,sqrt,16,2,128,random,0.6562673485919045
gini,22,sqrt,16,4,128,best,0.6582273838078607
gini,22,sqrt,16,4,128,random,0.6562673485919045
gini,22,sqrt,16,8,128,best,0.6582273838078607
gini,22,sqrt,16,8,128,random,0.6562673485919045
gini,22,sqrt,16,16,128,best,0.6582273838078607
gini,22,sqrt,16,16,128,random,0.6562673485919045
gini,22,sqrt,16,32,128,best,0.6582273838078607
gini,22,sqrt,16,32,128,random,0.6562673485919045
gini,22,sqrt,16,64,128,best,0.6520290006080288
gini,22,sqrt,16,64,128,random,0.6547089193218479
gini,22,sqrt,16,128,128,best,0.6554451110197961
gini,22,sqrt,16,128,128,random,0.6566246578807098
gini,22,sqrt,16,256,128,best,0.6469722735767991
gini,22,sqrt,16,256,128,random,0.65143952542943
gini,22,sqrt,32,1,128,best,0.6506940502032174
gini,22,sqrt,32,1,128,random,0.6455311380818992
gini,22,sqrt,32,2,128,best,0.6506940502032174
gini,22,sqrt,32,2,128,random,0.6455311380818992
gini,22,sqrt,32,4,128,best,0.6506940502032174
gini,22,sqrt,32,4,128,random,0.6455311380818992
gini,22,sqrt,32,8,128,best,0.6506940502032174
gini,22,sqrt,32,8,128,random,0.6455311380818992
gini,22,sqrt,32,16,128,best,0.6506940502032174
gini,22,sqrt,32,16,128,random,0.6455311380818992
gini,22,sqrt,32,32,128,best,0.6506940502032174
gini,22,sqrt,32,32,128,random,0.6455311380818992
gini,22,sqrt,32,64,128,best,0.6506940502032174
gini,22,sqrt,32,64,128,random,0.6455311380818992
gini,22,sqrt,32,128,128,best,0.651142358822714
gini,22,sqrt,32,128,128,random,0.6537419275840172
gini,22,sqrt,32,256,128,best,0.649510247940331
gini,22,sqrt,32,256,128,random,0.6486556325533209
gini,22,sqrt,64,1,128,best,0.6447299331817714
gini,22,sqrt,64,1,128,random,0.6429171419545029
gini,22,sqrt,64,2,128,best,0.6447299331817714
gini,22,sqrt,64,2,128,random,0.6429171419545029
gini,22,sqrt,64,4,128,best,0.6447299331817714
gini,22,sqrt,64,4,128,random,0.6429171419545029
gini,22,sqrt,64,8,128,best,0.6447299331817714
gini,22,sqrt,64,8,128,random,0.6429171419545029
gini,22,sqrt,64,16,128,best,0.6447299331817714
gini,22,sqrt,64,16,128,random,0.6429171419545029
gini,22,sqrt,64,32,128,best,0.6447299331817714
gini,22,sqrt,64,32,128,random,0.6429171419545029
gini,22,sqrt,64,64,128,best,0.6447299331817714
gini,22,sqrt,64,64,128,random,0.6429171419545029
gini,22,sqrt,64,128,128,best,0.6447299331817714
gini,22,sqrt,64,128,128,random,0.6429171419545029
gini,22,sqrt,64,256,128,best,0.6459619586478451
gini,22,sqrt,64,256,128,random,0.6430920303261254
gini,22,sqrt,128,1,128,best,0.6335167065654703
gini,22,sqrt,128,1,128,random,0.6318606849228606
gini,22,sqrt,128,2,128,best,0.6335167065654703
gini,22,sqrt,128,2,128,random,0.6318606849228606
gini,22,sqrt,128,4,128,best,0.6335167065654703
gini,22,sqrt,128,4,128,random,0.6318606849228606
gini,22,sqrt,128,8,128,best,0.6335167065654703
gini,22,sqrt,128,8,128,random,0.6318606849228606
gini,22,sqrt,128,16,128,best,0.6335167065654703
gini,22,sqrt,128,16,128,random,0.6318606849228606
gini,22,sqrt,128,32,128,best,0.6335167065654703
gini,22,sqrt,128,32,128,random,0.6318606849228606
gini,22,sqrt,128,64,128,best,0.6335167065654703
gini,22,sqrt,128,64,128,random,0.6318606849228606
gini,22,sqrt,128,128,128,best,0.6335167065654703
gini,22,sqrt,128,128,128,random,0.6318606849228606
gini,22,sqrt,128,256,128,best,0.6335167065654703
gini,22,sqrt,128,256,128,random,0.6318606849228606
gini,22,sqrt,256,1,128,best,0.618433603465971
gini,22,sqrt,256,1,128,random,0.610013729546589
gini,22,sqrt,256,2,128,best,0.618433603465971
gini,22,sqrt,256,2,128,random,0.610013729546589
gini,22,sqrt,256,4,128,best,0.618433603465971
gini,22,sqrt,256,4,128,random,0.610013729546589
gini,22,sqrt,256,8,128,best,0.618433603465971
gini,22,sqrt,256,8,128,random,0.610013729546589
gini,22,sqrt,256,16,128,best,0.618433603465971
gini,22,sqrt,256,16,128,random,0.610013729546589
gini,22,sqrt,256,32,128,best,0.618433603465971
gini,22,sqrt,256,32,128,random,0.610013729546589
gini,22,sqrt,256,64,128,best,0.618433603465971
gini,22,sqrt,256,64,128,random,0.610013729546589
gini,22,sqrt,256,128,128,best,0.618433603465971
gini,22,sqrt,256,128,128,random,0.610013729546589
gini,22,sqrt,256,256,128,best,0.618433603465971
gini,22,sqrt,256,256,128,random,0.610013729546589
gini,22,log2,1,1,128,best,0.644769701488062
gini,22,log2,1,1,128,random,0.6379534127779993
gini,22,log2,1,2,128,best,0.644769701488062
gini,22,log2,1,2,128,random,0.6379534127779993
gini,22,log2,1,4,128,best,0.6463085057420977
gini,22,log2,1,4,128,random,0.6286926993109484
gini,22,log2,1,8,128,best,0.6526325214009701
gini,22,log2,1,8,128,random,0.6305719463960058
gini,22,log2,1,16,128,best,0.6481219185172739
gini,22,log2,1,16,128,random,0.6306257878340125
gini,22,log2,1,32,128,best,0.6457957172520162
gini,22,log2,1,32,128,random,0.6225847177167424
gini,22,log2,1,64,128,best,0.6480255722468193
gini,22,log2,1,64,128,random,0.6341418146824294
gini,22,log2,1,128,128,best,0.6449969445187419
gini,22,log2,1,128,128,random,0.6223592374383556
gini,22,log2,1,256,128,best,0.6428046959772004
gini,22,log2,1,256,128,random,0.612881663025337
gini,22,log2,2,1,128,best,0.6429703342411817
gini,22,log2,2,1,128,random,0.6264442879232401
gini,22,log2,2,2,128,best,0.6429703342411817
gini,22,log2,2,2,128,random,0.6264442879232401
gini,22,log2,2,4,128,best,0.6429703342411817
gini,22,log2,2,4,128,random,0.6264442879232401
gini,22,log2,2,8,128,best,0.647237519054309
gini,22,log2,2,8,128,random,0.6293832433401736
gini,22,log2,2,16,128,best,0.6451106469025917
gini,22,log2,2,16,128,random,0.6226298112421488
gini,22,log2,2,32,128,best,0.6474309866131674
gini,22,log2,2,32,128,random,0.6296689485358674
gini,22,log2,2,64,128,best,0.6447828454512937
gini,22,log2,2,64,128,random,0.6354673369570646
gini,22,log2,2,128,128,best,0.6512346572801418
gini,22,log2,2,128,128,random,0.6289844652745529
gini,22,log2,2,256,128,best,0.6397808598981003
gini,22,log2,2,256,128,random,0.6206613238940007
gini,22,log2,4,1,128,best,0.6439353950121757
gini,22,log2,4,1,128,random,0.630653201322983
gini,22,log2,4,2,128,best,0.6439353950121757
gini,22,log2,4,2,128,random,0.630653201322983
gini,22,log2,4,4,128,best,0.6439353950121757
gini,22,log2,4,4,128,random,0.630653201322983
gini,22,log2,4,8,128,best,0.6439353950121757
gini,22,log2,4,8,128,random,0.630653201322983
gini,22,log2,4,16,128,best,0.6460283995592165
gini,22,log2,4,16,128,random,0.6317178063106004
gini,22,log2,4,32,128,best,0.6446460825377619
gini,22,log2,4,32,128,random,0.6278359722559465
gini,22,log2,4,64,128,best,0.6507876679587544
gini,22,log2,4,64,128,random,0.6260100739036463
gini,22,log2,4,128,128,best,0.6435967804916922
gini,22,log2,4,128,128,random,0.6216408840731514
gini,22,log2,4,256,128,best,0.6356314288404458
gini,22,log2,4,256,128,random,0.6120643335083739
gini,22,log2,8,1,128,best,0.6371855556494843
gini,22,log2,8,1,128,random,0.6131306014050607
gini,22,log2,8,2,128,best,0.6371855556494843
gini,22,log2,8,2,128,random,0.6131306014050607
gini,22,log2,8,4,128,best,0.6371855556494843
gini,22,log2,8,4,128,random,0.6131306014050607
gini,22,log2,8,8,128,best,0.6371855556494843
gini,22,log2,8,8,128,random,0.6131306014050607
gini,22,log2,8,16,128,best,0.6371855556494843
gini,22,log2,8,16,128,random,0.6131306014050607
gini,22,log2,8,32,128,best,0.6488032811613981
gini,22,log2,8,32,128,random,0.6204358243304291
gini,22,log2,8,64,128,best,0.6417084652160904
gini,22,log2,8,64,128,random,0.6273015629430448
gini,22,log2,8,128,128,best,0.6429369523626559
gini,22,log2,8,128,128,random,0.6287556406404801
gini,22,log2,8,256,128,best,0.6390566345991999
gini,22,log2,8,256,128,random,0.6048005155767023
gini,22,log2,16,1,128,best,0.6404336851232661
gini,22,log2,16,1,128,random,0.6253990906565016
gini,22,log2,16,2,128,best,0.6404336851232661
gini,22,log2,16,2,128,random,0.6253990906565016
gini,22,log2,16,4,128,best,0.6404336851232661
gini,22,log2,16,4,128,random,0.6253990906565016
gini,22,log2,16,8,128,best,0.6404336851232661
gini,22,log2,16,8,128,random,0.6253990906565016
gini,22,log2,16,16,128,best,0.6404336851232661
gini,22,log2,16,16,128,random,0.6253990906565016
gini,22,log2,16,32,128,best,0.6404336851232661
gini,22,log2,16,32,128,random,0.6253990906565016
gini,22,log2,16,64,128,best,0.63697765353354
gini,22,log2,16,64,128,random,0.6141862759326102
gini,22,log2,16,128,128,best,0.6403875391078316
gini,22,log2,16,128,128,random,0.6261522172234266
gini,22,log2,16,256,128,best,0.6391010542503618
gini,22,log2,16,256,128,random,0.6090782810893486
gini,22,log2,32,1,128,best,0.6359715883909126
gini,22,log2,32,1,128,random,0.6096345651791867
gini,22,log2,32,2,128,best,0.6359715883909126
gini,22,log2,32,2,128,random,0.6096345651791867
gini,22,log2,32,4,128,best,0.6359715883909126
gini,22,log2,32,4,128,random,0.6096345651791867
gini,22,log2,32,8,128,best,0.6359715883909126
gini,22,log2,32,8,128,random,0.6096345651791867
gini,22,log2,32,16,128,best,0.6359715883909126
gini,22,log2,32,16,128,random,0.6096345651791867
gini,22,log2,32,32,128,best,0.6359715883909126
gini,22,log2,32,32,128,random,0.6096345651791867
gini,22,log2,32,64,128,best,0.6359715883909126
gini,22,log2,32,64,128,random,0.6096345651791867
gini,22,log2,32,128,128,best,0.6316998825089447
gini,22,log2,32,128,128,random,0.5999592105841626
gini,22,log2,32,256,128,best,0.6306537981056669
gini,22,log2,32,256,128,random,0.6116808169952055
gini,22,log2,64,1,128,best,0.6213519993343916
gini,22,log2,64,1,128,random,0.5927516927817956
gini,22,log2,64,2,128,best,0.6213519993343916
gini,22,log2,64,2,128,random,0.5927516927817956
gini,22,log2,64,4,128,best,0.6213519993343916
gini,22,log2,64,4,128,random,0.5927516927817956
gini,22,log2,64,8,128,best,0.6213519993343916
gini,22,log2,64,8,128,random,0.5927516927817956
gini,22,log2,64,16,128,best,0.6213519993343916
gini,22,log2,64,16,128,random,0.5927516927817956
gini,22,log2,64,32,128,best,0.6213519993343916
gini,22,log2,64,32,128,random,0.5927516927817956
gini,22,log2,64,64,128,best,0.6213519993343916
gini,22,log2,64,64,128,random,0.5927516927817956
gini,22,log2,64,128,128,best,0.6213519993343916
gini,22,log2,64,128,128,random,0.5927516927817956
gini,22,log2,64,256,128,best,0.6307351122938697
gini,22,log2,64,256,128,random,0.5897902801119511
gini,22,log2,128,1,128,best,0.6138549049438111
gini,22,log2,128,1,128,random,0.5826309086602401
gini,22,log2,128,2,128,best,0.6138549049438111
gini,22,log2,128,2,128,random,0.5826309086602401
gini,22,log2,128,4,128,best,0.6138549049438111
gini,22,log2,128,4,128,random,0.5826309086602401
gini,22,log2,128,8,128,best,0.6138549049438111
gini,22,log2,128,8,128,random,0.5826309086602401
gini,22,log2,128,16,128,best,0.6138549049438111
gini,22,log2,128,16,128,random,0.5826309086602401
gini,22,log2,128,32,128,best,0.6138549049438111
gini,22,log2,128,32,128,random,0.5826309086602401
gini,22,log2,128,64,128,best,0.6138549049438111
gini,22,log2,128,64,128,random,0.5826309086602401
gini,22,log2,128,128,128,best,0.6138549049438111
gini,22,log2,128,128,128,random,0.5826309086602401
gini,22,log2,128,256,128,best,0.6138549049438111
gini,22,log2,128,256,128,random,0.5826309086602401
gini,22,log2,256,1,128,best,0.5915220564890177
gini,22,log2,256,1,128,random,0.5472498689827857
gini,22,log2,256,2,128,best,0.5915220564890177
gini,22,log2,256,2,128,random,0.5472498689827857
gini,22,log2,256,4,128,best,0.5915220564890177
gini,22,log2,256,4,128,random,0.5472498689827857
gini,22,log2,256,8,128,best,0.5915220564890177
gini,22,log2,256,8,128,random,0.5472498689827857
gini,22,log2,256,16,128,best,0.5915220564890177
gini,22,log2,256,16,128,random,0.5472498689827857
gini,22,log2,256,32,128,best,0.5915220564890177
gini,22,log2,256,32,128,random,0.5472498689827857
gini,22,log2,256,64,128,best,0.5915220564890177
gini,22,log2,256,64,128,random,0.5472498689827857
gini,22,log2,256,128,128,best,0.5915220564890177
gini,22,log2,256,128,128,random,0.5472498689827857
gini,22,log2,256,256,128,best,0.5915220564890177
gini,22,log2,256,256,128,random,0.5472498689827857
gini,24,sqrt,1,1,128,best,0.6624201032896172
gini,24,sqrt,1,1,128,random,0.6639507259710876
gini,24,sqrt,1,2,128,best,0.6624201032896172
gini,24,sqrt,1,2,128,random,0.6639507259710876
gini,24,sqrt,1,4,128,best,0.6574776818189351
gini,24,sqrt,1,4,128,random,0.6585892680326794
gini,24,sqrt,1,8,128,best,0.660241506102281
gini,24,sqrt,1,8,128,random,0.6628655964182267
gini,24,sqrt,1,16,128,best,0.6625494435063678
gini,24,sqrt,1,16,128,random,0.6611603910225817
gini,24,sqrt,1,32,128,best,0.6590169354613261
gini,24,sqrt,1,32,128,random,0.660959693322178
gini,24,sqrt,1,64,128,best,0.663749944250781
gini,24,sqrt,1,64,128,random,0.6642136963264943
gini,24,sqrt,1,128,128,best,0.6611513024691492
gini,24,sqrt,1,128,128,random,0.6594478059438714
gini,24,sqrt,1,256,128,best,0.6521163462705551
gini,24,sqrt,1,256,128,random,0.6563268899705025
gini,24,sqrt,2,1,128,best,0.6561649481441283
gini,24,sqrt,2,1,128,random,0.6610350950328377
gini,24,sqrt,2,2,128,best,0.6561649481441283
gini,24,sqrt,2,2,128,random,0.6610350950328377
gini,24,sqrt,2,4,128,best,0.6561649481441283
gini,24,sqrt,2,4,128,random,0.6610350950328377
gini,24,sqrt,2,8,128,best,0.6617573398152282
gini,24,sqrt,2,8,128,random,0.6598913962810734
gini,24,sqrt,2,16,128,best,0.6602943407561975
gini,24,sqrt,2,16,128,random,0.6599402997666762
gini,24,sqrt,2,32,128,best,0.6632006436378328
gini,24,sqrt,2,32,128,random,0.66349323334533
gini,24,sqrt,2,64,128,best,0.6586531478042317
gini,24,sqrt,2,64,128,random,0.6633389209648526
gini,24,sqrt,2,128,128,best,0.6595550025244467
gini,24,sqrt,2,128,128,random,0.664593986515342
gini,24,sqrt,2,256,128,best,0.6516158796172825
gini,24,sqrt,2,256,128,random,0.6571371030911417
gini,24,sqrt,4,1,128,best,0.6580842922771272
gini,24,sqrt,4,1,128,random,0.6605381319474734
gini,24,sqrt,4,2,128,best,0.6580842922771272
gini,24,sqrt,4,2,128,random,0.6605381319474734
gini,24,sqrt,4,4,128,best,0.6580842922771272
gini,24,sqrt,4,4,128,random,0.6605381319474734
gini,24,sqrt,4,8,128,best,0.6580842922771272
gini,24,sqrt,4,8,128,random,0.6605381319474734
gini,24,sqrt,4,16,128,best,0.6604972954450709
gini,24,sqrt,4,16,128,random,0.6627887621222389
gini,24,sqrt,4,32,128,best,0.6626078925506904
gini,24,sqrt,4,32,128,random,0.6611955765520733
gini,24,sqrt,4,64,128,best,0.660136911747594
gini,24,sqrt,4,64,128,random,0.661196766201479
gini,24,sqrt,4,128,128,best,0.6608556836159876
gini,24,sqrt,4,128,128,random,0.6628776228815066
gini,24,sqrt,4,256,128,best,0.6549504944204102
gini,24,sqrt,4,256,128,random,0.6516373908238433
gini,24,sqrt,8,1,128,best,0.6544648303584015
gini,24,sqrt,8,1,128,random,0.6616667332906703
gini,24,sqrt,8,2,128,best,0.6544648303584015
gini,24,sqrt,8,2,128,random,0.6616667332906703
gini,24,sqrt,8,4,128,best,0.6544648303584015
gini,24,sqrt,8,4,128,random,0.6616667332906703
gini,24,sqrt,8,8,128,best,0.6544648303584015
gini,24,sqrt,8,8,128,random,0.6616667332906703
gini,24,sqrt,8,16,128,best,0.6544648303584015
gini,24,sqrt,8,16,128,random,0.6616667332906703
gini,24,sqrt,8,32,128,best,0.6585751298850845
gini,24,sqrt,8,32,128,random,0.6641430366818145
gini,24,sqrt,8,64,128,best,0.6589519606116608
gini,24,sqrt,8,64,128,random,0.6641635927028683
gini,24,sqrt,8,128,128,best,0.656768431975815
gini,24,sqrt,8,128,128,random,0.6586409458681054
gini,24,sqrt,8,256,128,best,0.6496704091633475
gini,24,sqrt,8,256,128,random,0.6568829325173964
gini,24,sqrt,16,1,128,best,0.6568066206628742
gini,24,sqrt,16,1,128,random,0.6602065161529178
gini,24,sqrt,16,2,128,best,0.6568066206628742
gini,24,sqrt,16,2,128,random,0.6602065161529178
gini,24,sqrt,16,4,128,best,0.6568066206628742
gini,24,sqrt,16,4,128,random,0.6602065161529178
gini,24,sqrt,16,8,128,best,0.6568066206628742
gini,24,sqrt,16,8,128,random,0.6602065161529178
gini,24,sqrt,16,16,128,best,0.6568066206628742
gini,24,sqrt,16,16,128,random,0.6602065161529178
gini,24,sqrt,16,32,128,best,0.6568066206628742
gini,24,sqrt,16,32,128,random,0.6602065161529178
gini,24,sqrt,16,64,128,best,0.6549679095585088
gini,24,sqrt,16,64,128,random,0.658477787520504
gini,24,sqrt,16,128,128,best,0.6526985072064345
gini,24,sqrt,16,128,128,random,0.6584980271845872
gini,24,sqrt,16,256,128,best,0.648038363822764
gini,24,sqrt,16,256,128,random,0.6528658270501667
gini,24,sqrt,32,1,128,best,0.6540728777121853
gini,24,sqrt,32,1,128,random,0.6476849679534772
gini,24,sqrt,32,2,128,best,0.6540728777121853
gini,24,sqrt,32,2,128,random,0.6476849679534772
gini,24,sqrt,32,4,128,best,0.6540728777121853
gini,24,sqrt,32,4,128,random,0.6476849679534772
gini,24,sqrt,32,8,128,best,0.6540728777121853
gini,24,sqrt,32,8,128,random,0.6476849679534772
gini,24,sqrt,32,16,128,best,0.6540728777121853
gini,24,sqrt,32,16,128,random,0.6476849679534772
gini,24,sqrt,32,32,128,best,0.6540728777121853
gini,24,sqrt,32,32,128,random,0.6476849679534772
gini,24,sqrt,32,64,128,best,0.6540728777121853
gini,24,sqrt,32,64,128,random,0.6476849679534772
gini,24,sqrt,32,128,128,best,0.6517253845121385
gini,24,sqrt,32,128,128,random,0.6535998948847327
gini,24,sqrt,32,256,128,best,0.6460280064047889
gini,24,sqrt,32,256,128,random,0.6501877124701307
gini,24,sqrt,64,1,128,best,0.6355407303304149
gini,24,sqrt,64,1,128,random,0.6427419272345777
gini,24,sqrt,64,2,128,best,0.6355407303304149
gini,24,sqrt,64,2,128,random,0.6427419272345777
